Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
Abilene,02/18/2021,23.1,13.7,17.9,-0.2,,0,1.38,5.91,14.9,288.21,25.3,9.4,55.8,72.37,"Snow, Partially cloudy"
Abilene,02/19/2021,38.5,9.5,27,2.7,,0,3.34,5.12,11.7,164.08,21.9,9.1,0,70.1,Snow
Abilene,02/20/2021,64.1,36.1,48.2,27.9,,0,0,1.71,21.8,185.83,34.5,9.9,0,54.61,Clear
Abilene,02/21/2021,65.1,33.4,50,28.9,,0,0,0,24.6,214.08,42.5,9.9,0.2,56.66,Clear
Abilene,02/22/2021,69.8,30.4,54,23.6,,0,0,0,17.5,195.67,25.4,9.9,0,39.83,Clear
Abilene,02/23/2021,76.1,52.1,66.4,,,0,0,0,20.8,201.17,35.6,9.9,0,39.2,Clear
Abilene,02/24/2021,62.2,45.4,56.2,42,,0,0,0,18.3,139.71,32.2,9.9,3.1,44.61,Clear
Abilene,02/25/2021,44.9,42,43.7,36.6,,0,0,0,12,90.63,20.8,9.9,91.8,60.64,Overcast
Abilene,02/26/2021,61.9,41.5,52,37.6,,0,0,0,9,232.54,17.2,9.2,47.7,63.54,Partially cloudy
Abilene,02/27/2021,67.9,52.3,61.4,,,0,0,0,14.8,169.88,29.8,8.4,57.6,82.39,Partially cloudy
Abilene,02/28/2021,64.4,45.8,54.3,40.7,,0.17,0,0,17.9,127.58,34.4,9.3,54.3,51.73,"Rain, Partially cloudy"
Abilene,03/01/2021,52.1,37.7,45.6,33.6,,0.23,0,0,16.9,196.88,26.6,9.7,75.3,52.35,"Rain, Overcast"
Abilene,03/02/2021,59.2,33.5,46.5,33.2,,0,0,0,7.8,226.67,,9.9,0,41.53,Clear
Abilene,03/03/2021,70,39.8,56.8,35.5,,0,0,0,13.3,190.71,26.3,9.9,0.2,38.48,Clear
Abilene,03/04/2021,74.3,53.8,64.9,,,0,0,0,18.7,180.92,30.6,9.9,11.7,42.06,Clear
Abilene,03/05/2021,60.2,44.8,54.7,40.8,,0,0,0,25.7,328.92,39.9,9.9,46.2,52.47,Partially cloudy
Abilene,03/06/2021,61.7,39.9,51,34.8,,0,0,0,10.9,172.46,,9.6,8.6,59.4,Clear
Abilene,03/07/2021,68.1,39.5,53.9,34.2,,0,0,0,18.6,151.92,29.9,9.9,0,48.43,Clear
Abilene,03/08/2021,70.8,41.6,56.5,35.9,,0,0,0,22.1,159.88,32.8,9.9,9.7,55.2,Clear
Abilene,03/09/2021,72.9,55.7,63.9,,,0,0,0,32.1,174.17,46.9,9.9,32.7,63.19,Partially cloudy
Abilene,03/10/2021,74.8,61.2,66.3,,,0,0,0,27.2,176.88,38.6,9.9,22.9,67,Clear
Abilene,03/11/2021,75.3,64.7,69,,,0,0,0,22.6,162.5,36,9.9,5.4,64.36,Clear
Abilene,03/12/2021,78.2,64.1,70.1,,,0,0,0,19.8,159.33,31.5,9.7,65.7,68.35,Partially cloudy
Abilene,03/13/2021,75.2,57.3,67.9,,,0.54,0,0,30,141,41.8,8.9,91.4,74.56,"Rain, Overcast"
Abilene,03/14/2021,68.5,51,58.1,,,0.09,0,0,26.4,222.25,38.1,9.7,47,39.76,"Rain, Partially cloudy"
Abilene,03/15/2021,74.9,47.6,61.2,43.5,,0,0,0,14.9,200.13,24.2,9.9,6.2,33.37,Clear
Abilene,03/16/2021,79.8,51.3,65.5,,,0,0,0,22.1,161.54,32.6,9.8,11.9,56.33,Clear
Abilene,03/17/2021,69.2,44.1,53.7,38.2,,0.03,0,0,36.5,291.54,53.1,8.6,28,42.74,"Rain, Partially cloudy"
Abilene,03/18/2021,61.5,38.9,49.3,32.9,,0,0,0,19.4,238.21,31,9.9,1.5,46.37,Clear
Abilene,03/19/2021,63.3,35.7,48.4,30.7,,0,0,0,11,160.63,18.3,9.9,1.6,56.47,Clear
Abilene,03/20/2021,71.8,36.7,54.8,32,,0,0,0,15.7,149.5,21.9,9.9,0,51.2,Clear
Abilene,03/21/2021,74.3,49.2,61.1,43.4,,0,0,0,23.8,156.71,38.6,9.9,4.1,47.06,Clear
Abilene,03/22/2021,63.4,49.2,58.5,44.5,,0.12,0,0,28.6,181.29,44.6,8.9,65.9,68.65,"Rain, Partially cloudy"
Abilene,03/23/2021,70.3,43.1,56.1,38.6,,0,0,0,13.8,212,32.2,9.9,1.3,48.88,Clear
Abilene,03/24/2021,61.7,48.4,53.2,43.8,,0.26,0,0,18.7,82.17,27.7,9.7,52.9,62.34,"Rain, Partially cloudy"
Abilene,03/25/2021,68.8,44.2,54,38.5,,0.01,0,0,17.2,267.83,29.6,9.9,27.3,55.3,"Rain, Partially cloudy"
Abilene,03/26/2021,83.8,50.1,65,,81,0,0,0,29,171.38,44.2,9.9,0,41.82,Clear
Abilene,03/27/2021,77.6,51.1,65.5,,,0,0,0,19.4,139.92,29.2,9.4,5.5,47.53,Clear
Abilene,03/28/2021,71.5,46.2,58.7,42.8,,0,0,0,13.9,108.25,24.1,9.4,0.7,42.81,Clear
Abilene,03/29/2021,80.9,47.5,64.6,44,79,0,0,0,22.2,165.46,33.6,9.9,0,33.5,Clear
Abilene,03/30/2021,78.5,54.1,65.1,,,0,0,0,26.6,159.58,40.2,9.9,4.6,45.88,Clear
Abilene,03/31/2021,65.7,46.8,56.1,44,,0,0,0,19.7,31.88,35,9.9,37.4,26.12,Partially cloudy
Abilene,04/01/2021,68.1,36.7,53.2,33.2,,0,0,0,11.1,154.96,21.3,9.9,0,33.45,Clear
Abilene,04/02/2021,69.3,44.6,57.6,38.5,,0,0,0,23.1,150,32.2,9.9,24.2,37.54,Clear
Abilene,04/03/2021,67.7,51.3,59,,,0,0,0,19,153.79,30.3,9.9,45.6,60.79,Partially cloudy
Abilene,04/04/2021,66.9,56.7,61.5,,,0,0,0,14.2,166.92,20.8,9.9,93.8,73.08,Overcast
Abilene,04/05/2021,80,52.4,66.2,,79.7,0,0,0,20.8,163.92,33.3,9.7,9.2,63.27,Clear
